"sku","store","register","trannum","seq","saledate","stype","quantity","orgprice","amt","amt2","interid","mic","zero"
"6767345","7303","490","5200","000000000","2005-05-12","P",1,"49.00","24.50","24.50","273900029","680","0"
"6767345","7304","100","200","000000000","2005-04-16","P",1,"39.00","29.99","29.99","703100053","680","0"
"6767345","7307","280","2800","000000000","2005-08-24","P",1,"49.00","13.99","13.99","198600045","680","0"
"6767345","7307","280","3700","400907325","2005-05-07","P",1,"49.00","29.99","29.99","078400057","680","0"
"6767345","7403","570","1200","222408563","2005-03-11","P",1,"49.00","49.00","49.00","007700071","680","0"
"6767345","7403","570","1200","000000000","2005-04-26","P",1,"49.00","24.50","24.50","113900023","680","0"
"6767345","7404","120","2900","000000000","2005-05-18","P",1,"39.00","29.99","29.99","770200025","680","0"
"6767345","7404","340","800","000000000","2005-07-06","P",1,"39.00","29.99","29.99","299700026","680","0"
"6767345","7404","340","1000","939905785","2005-06-02","P",1,"39.00","29.99","29.99","484800028","680","0"
"6767345","7404","340","1300","000000000","2005-05-30","R",1,"39.00","29.99","29.99","438500045","680","0"
"6767345","7404","340","2900","000000000","2005-05-18","P",1,"39.00","29.99","29.99","770100025","680","0"
"6767345","7404","470","2800","308805247","2005-04-05","P",1,"39.00","29.99","29.99","119500035","680","0"
"6767345","7404","470","3800","990606722","2005-04-06","P",1,"39.00","29.99","29.99","906200033","680","0"
"6767345","7404","480","400","939905785","2005-06-10","R",1,"39.00","29.99","29.99","867000031","680","0"
"6767345","7407","220","1100","000000000","2005-04-30","P",1,"49.00","22.98","22.98","404100071","680","0"
"6767345","7503","280","2100","000000000","2005-04-30","P",1,"49.00","17.15","17.15","403100071","680","0"
"6767345","7503","450","2900","705600282","2005-04-25","P",1,"49.00","24.50","24.50","322900022","680","0"
"6767345","7503","510","700","000000000","2005-05-20","P",1,"49.00","24.50","24.50","426200031","680","0"
"6767345","7503","560","600","000000000","2005-05-14","R",1,"49.00","17.15","17.15","937100042","680","0"
"6767345","7503","560","2000","000000000","2005-04-29","P",1,"49.00","17.15","17.15","191000048","680","0"
"6767345","7507","270","1200","000000000","2005-05-23","P",1,"49.00","29.99","29.99","888200023","680","0"
"6767345","7507","270","2700","000000000","2005-05-03","P",1,"49.00","29.99","29.99","889900025","680","0"
"6767345","7507","290","1600","000000000","2005-05-25","R",1,"49.00","29.99","29.99","193000028","680","0"
"6767345","7603","330","700","000000000","2005-04-28","P",1,"49.00","17.15","17.15","129600041","680","0"
"6767345","7603","330","800","000000000","2005-05-10","P",1,"49.00","24.50","24.50","222800025","680","0"
"6767345","7604","140","1700","678908632","2005-08-20","P",1,"39.00","19.99","19.99","678300052","680","0"
"6767345","7604","160","9700","678908632","2005-08-27","R",1,"39.00","20.99","20.99","909700072","680","0"
"6767345","7604","160","10000","678908632","2005-08-27","P",1,"39.00","20.99","20.99","909800072","680","0"
"6767345","7703","80","5500","000000000","2005-04-29","R",1,"49.00","24.50","24.50","190600048","680","0"
"6767345","7703","80","5600","000000000","2005-04-29","P",1,"49.00","17.15","17.15","190700048","680","0"
"6767345","7703","100","4200","000000000","2005-04-23","P",1,"49.00","24.50","24.50","284000052","680","0"
"6767345","7703","290","1700","214606756","2005-05-27","P",1,"49.00","12.25","12.25","454100039","680","0"
"6767345","7704","180","1900","000000000","2005-04-01","P",1,"39.00","29.99","29.99","551700046","680","0"
"6767345","7704","330","2000","823709058","2005-03-30","P",1,"39.00","29.99","29.99","906100035","680","0"
"6767345","7707","170","4300","069909346","2005-07-04","P",1,"49.00","19.99","19.99","151600030","680","0"
"6767345","7707","190","2600","000000000","2005-04-24","P",1,"49.00","32.83","32.83","474000025","680","0"
"6767345","7804","190","400","000000000","2005-04-23","P",1,"39.00","29.99","29.99","284200052","680","0"
"6767345","7804","290","1100","000000000","2005-04-18","P",1,"39.00","29.99","29.99","897700024","680","0"
"6767345","7804","290","2300","000000000","2005-05-15","P",1,"39.00","29.99","29.99","134400021","680","0"
"6767345","7804","330","1000","002007167","2005-06-19","P",1,"39.00","19.99","19.99","081200019","680","0"
"6767345","7804","390","1100","000000000","2005-04-22","R",1,"39.00","29.99","29.99","103300037","680","0"
"6767345","7904","140","700","000000000","2005-05-19","P",1,"39.00","29.99","29.99","925900026","680","0"
"6767345","7904","140","1300","433805450","2005-04-11","P",1,"39.00","29.99","29.99","367900026","680","0"
"6767345","7904","140","1400","000000000","2005-04-11","R",1,"39.00","29.99","29.99","367800026","680","0"
"6767345","7904","150","1700","000000000","2005-04-25","R",1,"39.00","29.99","29.99","323000022","680","0"
"6767345","7904","300","3600","525109244","2005-03-12","P",1,"39.00","39.00","39.00","592500110","680","0"
"6767345","7904","330","400","000000000","2005-04-19","P",1,"39.00","29.99","29.99","476300026","680","0"
"6767345","7907","320","2800","462908696","2005-04-09","P",1,"49.00","32.83","32.83","062200059","680","0"
"6767345","7907","330","3400","462908696","2005-05-14","R",1,"49.00","32.83","32.83","937400042","680","0"
"6767345","7907","330","3500","000000000","2005-05-12","P",1,"49.00","29.99","29.99","274400029","680","0"
"6767345","7907","450","4600","000000000","2005-06-22","P",1,"49.00","19.99","19.99","252400024","680","0"
"6767345","8007","570","4300","000000000","2005-08-14","P",1,"49.00","19.99","19.99","749700028","680","0"
"6767345","8109","190","1600","000000000","2005-05-29","R",1,"0.00","24.50","24.50","784100026","680","0"
"6767345","8204","470","4600","071808466","2005-04-01","P",1,"39.00","29.99","29.99","551600046","680","0"
"6767345","8204","630","3400","000000000","2005-05-03","P",1,"39.00","29.99","29.99","889600025","680","0"
"6767345","8204","950","5400","808708531","2005-04-27","P",1,"39.00","20.99","20.99","233200042","680","0"
"6767345","8209","290","1900","000000000","2005-03-26","P",1,"49.00","36.75","36.75","716300073","680","0"
"6767345","8309","630","700","000000000","2005-07-28","P",1,"49.00","8.57","8.57","489500048","680","0"
"6767345","8309","630","2200","853009316","2005-07-01","P",1,"49.00","12.25","12.25","695400038","680","0"
"6767345","8403","80","1100","000000000","2005-03-30","P",1,"49.00","36.75","36.75","905900035","680","0"
"6767345","8403","80","2900","000000000","2005-04-29","P",1,"49.00","17.15","17.15","190800048","680","0"
"6767345","8404","460","2000","391200697","2005-05-23","P",1,"39.00","29.99","29.99","888100023","680","0"
"6767345","8404","460","4400","000000000","2005-04-30","P",1,"39.00","20.99","20.99","403700071","680","0"
"6767345","8409","390","1200","000000000","2005-07-11","P",1,"49.00","12.25","12.25","378200023","680","0"
"6767345","8409","390","1600","000000000","2005-04-17","P",1,"49.00","36.75","36.75","878600025","680","0"
"6767345","8409","620","2300","000000000","2005-05-01","R",1,"49.00","36.75","36.75","553800026","680","0"
"6767345","8503","240","1000","000000000","2005-04-16","P",1,"49.00","24.50","24.50","702800053","680","0"
"6767345","8503","380","600","322000043","2005-04-10","P",1,"49.00","36.75","36.75","638300028","680","0"
"6767345","8504","60","2700","000000000","2005-04-14","P",1,"39.00","29.99","29.99","854400030","680","0"
"6767345","8504","60","2800","256001989","2005-08-25","P",1,"39.00","6.99","6.99","473000042","680","0"
"6767345","8507","270","1300","000000000","2005-05-28","P",1,"49.00","29.99","29.99","766300049","680","0"
"6767345","8603","270","3500","000000000","2005-05-09","P",1,"49.00","24.50","24.50","980700021","680","0"
"6767345","8603","310","500","000000000","2005-05-01","P",1,"49.00","17.15","17.15","553100026","680","0"
"6767345","8603","310","1300","920408676","2005-04-30","P",1,"49.00","17.15","17.15","403400071","680","0"
"6767345","8604","90","100","000000000","2005-05-16","P",1,"39.00","29.99","29.99","994800021","680","0"
"6767345","8604","350","1200","507601433","2005-05-19","P",1,"39.00","29.99","29.99","926000026","680","0"
"6767345","8604","350","1800","000000000","2005-05-20","R",1,"39.00","29.99","29.99","426600031","680","0"
"6767345","8604","350","1800","000000000","2005-05-20","P",1,"39.00","29.99","29.99","426700031","680","0"
"6767345","8604","360","400","000000000","2005-05-12","P",1,"39.00","29.99","29.99","274100029","680","0"
"6767345","8604","360","2000","000000000","2005-05-13","R",1,"39.00","29.99","29.99","526100030","680","0"
"6767345","8604","360","7100","068506147","2005-08-24","P",1,"39.00","6.82","6.82","198500045","680","0"
"6767345","8607","180","500","590907317","2005-04-15","P",1,"49.00","32.83","32.83","835700037","680","0"
"6767345","8607","530","1500","565300994","2005-05-02","P",1,"49.00","32.83","32.83","284300025","680","0"
"6767345","8609","330","1300","000000000","2005-07-02","P",1,"49.00","12.25","12.25","539000048","680","0"
"6767345","8609","530","2000","000000000","2005-05-14","P",1,"49.00","24.50","24.50","937600042","680","0"
"6767345","8703","300","300","425405892","2005-04-19","P",1,"49.00","24.50","24.50","476200026","680","0"
"6767345","8703","300","1000","000000000","2005-03-19","P",1,"49.00","36.75","36.75","167000082","680","0"
"6767345","8703","300","1200","000000000","2005-04-24","R",1,"49.00","24.50","24.50","473500025","680","0"
"6767345","8703","410","7000","103909078","2005-04-27","P",1,"49.00","17.15","17.15","232900042","680","0"
"6767345","8707","170","2500","259504538","2005-06-24","P",1,"49.00","19.99","19.99","862800029","680","0"
"6767345","8707","410","3900","493604027","2005-05-27","P",1,"49.00","29.99","29.99","454200039","680","0"
"6767345","8707","410","4300","398409747","2005-04-30","P",1,"49.00","22.98","22.98","404000071","680","0"
"6767345","8707","450","2400","493604027","2005-06-19","R",1,"49.00","29.99","29.99","081300019","680","0"
"6767345","8803","170","2000","178105890","2005-04-03","P",1,"49.00","8.57","8.57","029200028","680","0"
"6767345","9103","151","1100","000000000","2005-07-04","P",1,"49.00","12.25","12.25","151400030","680","0"
"6767345","9103","181","2000","845507926","2005-02-15","P",1,"49.00","49.00","49.00","382600065","680","0"
"6767345","9104","70","700","000000000","2005-04-24","P",1,"39.00","29.99","29.99","473800025","680","0"
"6767345","9104","70","4600","000000000","2005-07-28","P",1,"39.00","20.99","20.99","489300048","680","0"
"6767345","9204","690","900","609709038","2005-07-07","P",1,"39.00","29.99","29.99","565900028","680","0"
"6767345","9204","850","400","852705616","2005-03-18","P",1,"39.00","25.35","25.35","934400058","680","0"
"6767345","9204","850","9200","000000000","2005-07-30","P",1,"39.00","20.99","20.99","519900077","680","0"
"6767345","9209","220","6900","000000000","2005-04-30","P",1,"49.00","17.15","17.15","404400071","680","0"
"6767345","9209","230","800","236406436","2005-05-01","P",1,"49.00","24.50","24.50","553700026","680","0"
"6767345","9303","560","2900","000000000","2005-04-18","P",1,"49.00","24.50","24.50","897500024","680","0"
"6767345","9304","183","46500","596801594","2005-06-10","P",1,"39.00","29.99","29.99","866900031","680","0"
"6767345","9304","250","900","022209899","2005-07-05","P",1,"39.00","29.99","29.99","776600025","680","0"
"6767345","9304","630","1800","000000000","2005-04-06","P",1,"39.00","29.99","29.99","906700033","680","0"
"6767345","9304","820","1600","000000000","2005-06-23","P",1,"39.00","29.99","29.99","451200025","680","0"
"6767345","9309","690","3400","689204226","2005-07-27","P",1,"49.00","8.57","8.57","213000050","680","0"
"6767345","9404","350","4300","000000000","2005-04-30","P",1,"39.00","20.99","20.99","403900071","680","0"
"6767345","9404","390","1300","614309015","2005-03-31","P",1,"39.00","29.99","29.99","908700039","680","0"
"6767345","9409","690","2300","000000000","2005-05-06","P",1,"49.00","24.50","24.50","676000037","680","0"
"6767345","9409","700","1000","000000000","2005-05-08","P",1,"49.00","24.50","24.50","052900020","680","0"
"6767345","9503","80","1100","945305651","2005-02-17","P",1,"49.00","49.00","49.00","516100091","680","0"
"6767345","9503","840","300","000000000","2005-04-24","P",1,"49.00","24.50","24.50","473700025","680","0"
"6767345","9504","390","800","048107238","2005-05-12","P",1,"39.00","29.99","29.99","274200029","680","0"
"6767345","9504","390","1800","762507182","2005-04-16","P",1,"39.00","29.99","29.99","703300053","680","0"
"6767345","9504","440","3500","590800645","2005-02-20","P",1,"39.00","39.00","39.00","695600080","680","0"
"6767345","9504","440","4200","590800645","2005-02-22","R",1,"39.00","39.00","39.00","266100060","680","0"
"6767345","9504","520","2700","000000000","2005-04-11","P",1,"39.00","29.99","29.99","367700026","680","0"
"6767345","9603","40","1900","000000000","2005-04-23","P",1,"49.00","24.50","24.50","283700052","680","0"
"6767345","9603","600","1800","000000000","2005-04-30","P",1,"49.00","17.15","17.15","403200071","680","0"
"6767345","9604","160","1300","716309343","2005-08-18","P",1,"39.00","9.99","9.99","209400029","680","0"
"6767345","9604","250","1500","999700641","2005-08-27","P",1,"39.00","13.99","13.99","909500072","680","0"
"6767345","9604","360","2300","000000000","2005-04-28","P",1,"39.00","20.99","20.99","130000041","680","0"
"6767345","9609","400","5400","000000000","2005-05-07","P",1,"49.00","24.50","24.50","078700057","680","0"
"6767345","9704","310","1200","000000000","2005-03-28","P",1,"39.00","29.99","29.99","673700031","680","0"
"6767345","9704","320","2200","000000000","2005-04-16","P",1,"39.00","29.99","29.99","703200053","680","0"
"6767345","9709","370","1700","000000000","2005-04-19","P",1,"49.00","36.75","36.75","476600026","680","0"
"6767345","9709","440","1300","000000000","2005-04-06","P",1,"49.00","36.75","36.75","907000033","680","0"
"6767345","9804","300","600","912202712","2005-04-03","P",1,"39.00","29.99","29.99","029600028","680","0"
"6767345","9804","300","1800","805103364","2005-04-08","P",1,"39.00","29.99","29.99","447000042","680","0"
"6767345","9909","260","3200","586605527","2005-06-29","P",1,"49.00","12.25","12.25","004600025","680","0"
"6767345","9909","320","600","000000000","2005-04-21","R",1,"49.00","36.75","36.75","582900030","680","0"
"6767345","9909","320","1500","000000000","2005-07-28","P",1,"49.00","8.57","8.57","489600048","680","0"
"6767345","9909","390","3300","548808493","2005-07-20","P",1,"49.00","12.25","12.25","045000026","680","0"
"6767347","102","100","6800","168606404","2005-08-24","P",1,"35.00","12.25","12.25","260400045","764","0"
"6767347","103","200","1700","554309170","2005-06-16","P",1,"35.00","19.99","19.99","778700028","764","0"
"6767347","103","740","1500","630909051","2005-04-02","P",1,"35.00","35.00","35.00","085700063","764","0"
"6767347","107","110","3700","000000000","2005-08-05","P",1,"35.00","17.50","17.50","615100042","764","0"
"6767347","203","630","1900","492000318","2005-03-18","P",1,"35.00","35.00","35.00","005700059","764","0"
"6767347","402","260","3100","000000000","2005-07-23","P",1,"35.00","24.99","24.99","776800044","764","0"
"6767347","603","440","300","000000000","2005-07-19","R",1,"35.00","17.50","17.50","193500025","764","0"
"6767347","603","440","1900","000000000","2005-07-18","P",1,"35.00","17.50","17.50","857300024","764","0"
"6767347","703","190","5300","590509125","2005-04-18","P",1,"35.00","35.00","35.00","941900024","764","0"
"6767347","1007","560","2200","545309039","2005-08-19","P",1,"35.00","17.50","17.50","046100035","764","0"
"6767347","1107","70","700","898202826","2005-03-16","P",1,"35.00","35.00","35.00","258600046","764","0"
"6767347","1107","70","4000","137808767","2005-08-12","P",1,"35.00","17.50","17.50","045000036","764","0"
"6767347","1203","20","2700","000000000","2005-07-02","P",1,"35.00","19.99","19.99","641600048","764","0"
"6767347","1403","180","1200","000000000","2005-03-16","P",1,"35.00","35.00","35.00","258500046","764","0"
"6767347","1407","11","1000","710900832","2005-03-20","P",1,"35.00","35.00","35.00","879000037","764","0"
"6767347","1607","130","300","000000000","2005-04-14","R",1,"35.00","35.00","35.00","901800030","764","0"
"6767347","1607","130","500","000000000","2005-04-08","P",1,"35.00","35.00","35.00","505500042","764","0"
"6767347","1607","130","3500","000000000","2005-07-22","P",1,"35.00","29.99","29.99","383600033","764","0"
"6767347","1703","520","1900","000000000","2005-06-23","P",1,"35.00","19.99","19.99","506700025","764","0"
"6767347","1707","240","2900","000000000","2005-08-10","P",1,"35.00","17.50","17.50","932000028","764","0"
"6767347","1807","310","500","137808767","2005-08-18","R",1,"35.00","17.50","17.50","232600029","764","0"
"6767347","1807","310","1900","000000000","2005-04-16","P",1,"35.00","35.00","35.00","789400053","764","0"
"6767347","1807","310","3200","937010010","2005-08-06","P",1,"35.00","17.50","17.50","141700060","764","0"
"6767347","1807","320","300","000000000","2005-08-24","P",1,"35.00","12.25","12.25","260500045","764","0"
"6767347","2103","30","500","000000000","2005-07-06","P",1,"35.00","19.99","19.99","345100026","764","0"
"6767347","2203","191","1300","511300379","2005-08-14","P",1,"35.00","17.50","17.50","767200028","764","0"
"6767347","2207","370","3700","000000000","2005-04-28","P",1,"35.00","28.00","28.00","222700041","764","0"
"6767347","2303","860","300","459107712","2005-04-12","P",1,"35.00","35.00","35.00","187600028","764","0"
"6767347","2407","70","500","000000000","2005-03-26","P",1,"35.00","35.00","35.00","844900073","764","0"
"6767347","2407","120","4400","999401035","2005-08-14","P",1,"35.00","17.50","17.50","767300028","764","0"
"6767347","2409","601","3400","000000000","2005-06-10","P",1,"35.00","26.25","26.25","926600031","764","0"
"6767347","2409","601","4200","000000000","2005-03-24","P",1,"35.00","35.00","35.00","125000043","764","0"
"6767347","2503","590","500","000000000","2005-05-07","P",1,"35.00","35.00","35.00","210900057","764","0"
"6767347","2607","710","200","000000000","2005-05-08","P",1,"35.00","35.00","35.00","097600020","764","0"
"6767347","2607","710","400","000000000","2005-05-08","R",1,"35.00","35.00","35.00","097700020","764","0"
"6767347","2607","710","3200","672101937","2005-05-21","P",1,"35.00","35.00","35.00","116300043","764","0"
"6767347","2609","220","2100","003501153","2005-07-02","P",1,"35.00","26.25","26.25","641700048","764","0"
"6767347","2707","470","3400","000000000","2005-06-11","P",1,"35.00","35.00","35.00","347400042","764","0"
"6767347","2707","470","4200","258406198","2005-04-23","P",1,"35.00","35.00","35.00","379300052","764","0"
"6767347","2907","390","1700","000000000","2005-04-10","P",1,"35.00","35.00","35.00","689000028","764","0"
"6767347","2907","390","4000","000000000","2005-03-18","P",1,"35.00","35.00","35.00","005800059","764","0"
"6767347","2907","390","5600","000000000","2005-06-22","P",1,"35.00","35.00","35.00","301200024","764","0"
"6767347","3007","670","200","000000000","2005-05-23","R",1,"35.00","35.00","35.00","950600023","764","0"
"6767347","3007","670","2100","000000000","2005-05-07","P",1,"35.00","35.00","35.00","211000057","764","0"
"6767347","3103","401","300","000000000","2005-08-25","P",1,"35.00","12.25","12.25","529400042","764","0"
"6767347","3107","590","2200","000000000","2005-08-26","P",1,"35.00","12.25","12.25","901400048","764","0"
"6767347","3403","340","1600","565502327","2005-06-17","P",1,"35.00","19.99","19.99","355900035","764","0"
"6767347","3407","381","1100","005004360","2005-08-17","P",1,"35.00","17.50","17.50","228900028","764","0"
"6767347","3503","410","8300","000000000","2005-08-26","P",1,"35.00","12.25","12.25","901300048","764","0"
"6767347","4003","30","1300","000000000","2005-03-19","P",1,"35.00","35.00","35.00","264900082","764","0"
"6767347","4003","30","1700","000000000","2005-05-14","P",1,"35.00","35.00","35.00","041000043","764","0"
"6767347","4102","390","7600","000000000","2005-08-13","P",1,"35.00","17.50","17.50","510700053","764","0"
"6767347","4103","260","3100","665201827","2005-06-18","P",1,"35.00","19.99","19.99","615100049","764","0"
"6767347","4103","260","3900","000000000","2005-07-24","P",1,"35.00","17.50","17.50","328400022","764","0"
"6767347","4202","660","900","000000000","2005-08-15","P",1,"35.00","17.50","17.50","405500027","764","0"
"6767347","4203","460","800","625308634","2005-08-22","P",1,"35.00","17.50","17.50","987600023","764","0"
"6767347","4203","460","3200","475304184","2005-03-14","P",1,"35.00","35.00","35.00","657500042","764","0"
"6767347","4303","500","2000","000000000","2005-08-17","P",1,"35.00","17.50","17.50","228800028","764","0"
"6767347","4303","500","3200","618608875","2005-07-30","P",1,"35.00","12.25","12.25","628400077","764","0"
"6767347","4503","50","800","612304488","2005-07-09","P",1,"35.00","19.99","19.99","316100042","764","0"
"6767347","4503","50","1600","529903967","2005-06-28","P",1,"35.00","19.99","19.99","977000022","764","0"
"6767347","4503","50","3000","845104800","2005-07-19","P",1,"35.00","17.50","17.50","193400025","764","0"
"6767347","4507","190","4300","796508583","2005-07-12","P",1,"35.00","35.00","35.00","726300024","764","0"
"6767347","4507","190","6600","906901350","2005-03-24","P",1,"35.00","35.00","35.00","124900043","764","0"
"6767347","4507","190","10800","796508583","2005-07-29","R",1,"35.00","35.00","35.00","260800054","764","0"
"6767347","4607","340","12600","949704484","2005-03-26","P",1,"35.00","35.00","35.00","845000073","764","0"
"6767347","4607","370","5300","000000000","2005-05-25","P",1,"35.00","35.00","35.00","274900028","764","0"
"6767347","4703","340","700","943500296","2005-06-20","P",1,"35.00","19.99","19.99","690600021","764","0"
"6767347","4803","540","3200","000000000","2005-08-06","P",1,"35.00","17.50","17.50","141600060","764","0"
"6767347","4907","20","3300","292000813","2005-06-21","P",1,"35.00","35.00","35.00","428300023","764","0"
"6767347","5102","400","1100","020502804","2005-05-26","P",1,"35.00","35.00","35.00","102900031","764","0"
"6767347","5103","60","1600","000000000","2005-07-27","P",1,"35.00","12.25","12.25","310600050","764","0"
"6767347","5103","100","3700","000000000","2005-04-09","P",1,"35.00","35.00","35.00","167800059","764","0"
"6767347","5103","200","1800","000000000","2005-07-30","R",1,"35.00","12.25","12.25","628500077","764","0"
"6767347","5203","220","400","000000000","2005-06-20","P",1,"35.00","19.99","19.99","690500021","764","0"
"6767347","5302","170","1000","000000000","2005-05-14","R",1,"35.00","35.00","35.00","040900043","764","0"
"6767347","5302","170","1400","000000000","2005-06-03","P",1,"35.00","35.00","35.00","067900032","764","0"
"6767347","5302","170","2000","000000000","2005-05-13","P",1,"35.00","35.00","35.00","598000030","764","0"
"6767347","5302","170","5300","230108983","2005-06-11","R",1,"35.00","35.00","35.00","347300042","764","0"
"6767347","5303","150","5600","000000000","2005-08-27","P",1,"35.00","6.12","6.12","992400072","764","0"
"6767347","5303","170","1200","732807437","2005-08-11","P",1,"35.00","17.50","17.50","335900031","764","0"
"6767347","5303","710","3500","000000000","2005-05-18","R",1,"35.00","35.00","35.00","826100025","764","0"
"6767347","5403","440","300","000000000","2005-08-10","P",1,"35.00","17.50","17.50","931900028","764","0"
"6767347","5503","50","1300","000000000","2005-04-29","P",1,"35.00","28.00","28.00","290200048","764","0"
"6767347","5503","50","1400","152105895","2005-08-05","P",1,"35.00","17.50","17.50","615000042","764","0"
"6767347","5603","430","1200","000000000","2005-08-21","P",1,"35.00","8.75","8.75","867400026","764","0"
"6767347","5903","170","400","000000000","2005-04-16","P",1,"35.00","35.00","35.00","789300053","764","0"
"6767347","6002","710","5600","150007640","2005-08-18","P",1,"35.00","17.50","17.50","232500029","764","0"
"6767347","6203","100","900","000000000","2005-06-18","P",1,"35.00","19.99","19.99","615000049","764","0"
"6767347","6403","320","900","000000000","2005-04-17","P",1,"35.00","35.00","35.00","927400025","764","0"
"6767347","6503","330","300","000000000","2005-06-22","P",1,"35.00","19.99","19.99","301000024","764","0"
"6767347","6503","330","400","000000000","2005-06-22","R",1,"35.00","19.99","19.99","301100024","764","0"
"6767347","6503","330","1100","000000000","2005-06-26","P",1,"35.00","19.99","19.99","579000018","764","0"
"6767347","6703","170","500","000000000","2005-07-01","P",1,"35.00","19.99","19.99","779800038","764","0"
"6767347","7003","210","5800","234407113","2005-07-02","P",1,"35.00","19.99","19.99","641500048","764","0"
"6767347","7007","300","1900","000000000","2005-06-12","P",1,"35.00","31.50","31.50","339900022","764","0"
"6767347","7103","270","800","000000000","2005-07-29","P",1,"35.00","12.25","12.25","260700054","764","0"
"6767347","7107","800","3400","000000000","2005-08-12","P",1,"35.00","17.50","17.50","045100036","764","0"
"6767347","7307","600","2000","830004274","2005-03-26","P",1,"35.00","35.00","35.00","844800073","764","0"
"6767347","7403","100","1000","174806725","2005-06-15","P",1,"35.00","19.99","19.99","749200026","764","0"
"6767347","7407","900","1800","951101340","2005-06-03","P",1,"35.00","35.00","35.00","068000032","764","0"
"6767347","7503","240","6200","744506452","2005-03-25","P",1,"35.00","35.00","35.00","834300058","764","0"
"6767347","7507","110","1700","000000000","2005-04-26","P",1,"35.00","35.00","35.00","155800023","764","0"
"6767347","7603","310","1600","000000000","2005-06-21","P",1,"35.00","19.99","19.99","428100023","764","0"
"6767347","7703","240","1600","733305902","2005-08-26","P",1,"35.00","12.25","12.25","901200048","764","0"
"6767347","7703","240","1700","283208794","2005-08-06","P",1,"35.00","17.50","17.50","141500060","764","0"
"6767347","7703","460","1100","283208794","2005-08-16","R",1,"35.00","17.50","17.50","504100028","764","0"
"6767347","7707","470","4700","276909174","2005-08-04","P",1,"35.00","17.50","17.50","873700030","764","0"
"6767347","7707","470","7400","122907419","2005-03-26","P",1,"35.00","35.00","35.00","844600073","764","0"
"6767347","7707","470","7600","122907419","2005-03-26","R",1,"35.00","35.00","35.00","844700073","764","0"
"6767347","7902","90","2000","664507199","2005-04-23","P",1,"35.00","35.00","35.00","379200052","764","0"
"6767347","7907","30","1000","321400973","2005-07-30","P",1,"35.00","20.99","20.99","628600077","764","0"
"6767347","8007","640","700","000000000","2005-08-12","P",1,"35.00","17.50","17.50","044900036","764","0"
"6767347","8102","280","500","000000000","2005-08-04","P",1,"35.00","24.99","24.99","873600030","764","0"
"6767347","8402","50","2100","000000000","2005-05-05","P",1,"35.00","35.00","35.00","297700030","764","0"
"6767347","8403","470","1000","000000000","2005-06-21","P",1,"35.00","19.99","19.99","428200023","764","0"
"6767347","8407","60","700","417700978","2005-08-26","P",1,"35.00","12.25","12.25","901500048","764","0"
"6767347","8507","320","1500","462900990","2005-05-14","P",1,"35.00","35.00","35.00","041100043","764","0"
"6767347","8602","400","2100","000000000","2005-04-07","P",1,"35.00","35.00","35.00","009400036","764","0"
"6767347","8603","670","200","627308163","2005-08-03","P",1,"35.00","14.00","14.00","786900029","764","0"
"6767347","8607","531","1500","101701001","2005-08-04","P",1,"35.00","17.50","17.50","873800030","764","0"
"6767347","8803","380","1800","195907634","2005-07-01","P",1,"35.00","19.99","19.99","779700038","764","0"
"6767347","9103","240","2300","000000000","2005-06-13","P",1,"35.00","19.99","19.99","090500022","764","0"
"6767347","9103","240","5800","000000000","2005-08-26","P",1,"35.00","12.25","12.25","901000048","764","0"
"6767347","9103","240","5800","000000000","2005-08-26","P",1,"35.00","12.25","12.25","901100048","764","0"
"6767347","9302","600","10900","000000000","2005-03-19","P",1,"35.00","35.00","35.00","264800082","764","0"
"6767347","9303","250","2300","866505886","2005-07-05","P",1,"35.00","19.99","19.99","824600025","764","0"
"6767347","9303","250","2600","000000000","2005-08-27","R",1,"35.00","12.25","12.25","992300072","764","0"
"6767347","9503","50","700","678905164","2005-07-12","P",1,"35.00","19.99","19.99","726200024","764","0"
"6767347","9603","150","900","000000000","2005-07-15","P",1,"35.00","17.50","17.50","130300037","764","0"
"6767348","107","880","1300","000000000","2005-07-31","P",1,"39.00","19.99","19.99","768700027","681","0"
"6767348","107","920","3200","859000843","2005-04-16","P",1,"39.00","39.00","39.00","823000053","681","0"
"6767348","304","880","2100","000000000","2005-06-03","P",1,"39.00","39.00","39.00","092500032","681","0"
"6767348","407","920","500","606708225","2005-05-02","P",1,"39.00","39.00","39.00","355600025","681","0"
"6767348","507","870","2000","235000847","2005-04-07","P",1,"39.00","39.00","39.00","027100036","681","0"
"6767348","507","880","300","000000000","2005-04-23","R",1,"39.00","39.00","39.00","411000052","681","0"
"6767348","509","120","200","000000000","2005-04-23","P",1,"39.00","39.00","39.00","411200052","681","0"
"6767348","704","630","3600","728200580","2005-06-30","P",1,"39.00","24.99","24.99","889100028","681","0"
"6767348","707","111","4200","000000000","2005-07-17","P",1,"39.00","19.99","19.99","438700023","681","0"
"6767348","709","710","4800","439802941","2005-04-09","P",1,"39.00","39.00","39.00","204200059","681","0"
"6767348","809","40","1200","000000000","2005-04-21","P",1,"39.00","39.00","39.00","657500030","681","0"
"6767348","907","180","3100","000000000","2005-07-02","P",1,"39.00","19.99","19.99","686500048","681","0"
"6767348","909","150","800","999908631","2005-05-25","P",1,"39.00","39.00","39.00","295800028","681","0"
"6767348","1007","71","4600","344500751","2005-07-08","P",1,"39.00","19.99","19.99","811200032","681","0"
